,graffiti,illegal,dumping,property,private,"""sc""",side,addition,must,fence,garage,building,overgrown,utility,permit,wall,front,living,rear,structure,"property,",removed,ave.,corner,DESCRIPTION,ADDRESS,lat,long,ID,CLASS
106,0.07692307692307693,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.07692307692307693,Graffiti on the sidewalk at the corner of Berkshire Ave. and Curtis Ave.,"2945 CURTIS AVE, REDWOOD CITY, CA 940630000",37.473553,-122.208922,VIO2017-00190,Disrepair
107,0.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,"##### SCANNED ##### Illegal Dumping on Private Property A dresser, fish tank, and a couple bags of trash in he parking lot","341 BERKSHIRE AVE, REDWOOD CITY, CA 94063",37.474125,-122.208549,VIO2015-00487,Disrepair
108,0.03125,0.0625,0.0,0.0,0.0,0,0.0,0.03125,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0,0.03125,0,0.0,"""sc"" 4 illegal detached accessory structures that must be removed; 1 illegal addition of 2nd story/enclosure/remodel to a previously approved carport/storage structure (BP38779 from 1956), and graffiti on fence facing Berkshire Ave.","339 1ST AVE, REDWOOD CITY, CA",37.473591,-122.20845,VIO2014-00316,Addition
109,0.0,0.2,0.2,0.2,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Illegal Dumping on Private Property,"2950 MIDDLEFIELD RD, REDWOOD CITY, CA",37.474137,-122.208044,VIO2018-00232,Disrepair
110,0.2857142857142857,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Graffiti Graffiti behind Martinez and walker building.,"2950 MIDDLEFIELD RD, REDWOOD CITY, CA",37.474137,-122.208044,VIO2017-00373,Disrepair
111,0.08333333333333333,0.0,0.0,0.0,0.0,0,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Graffiti Tagging of the side of the building of Martinez & Walker,"2950 MIDDLEFIELD RD, REDWOOD CITY, CA",37.474137,-122.208044,VIO2017-00078,Disrepair
112,0.16666666666666666,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0,0.0,0,0.0,graffiti on wall facing 1st ave,"2950 MIDDLEFIELD RD, REDWOOD CITY, CA",37.474137,-122.208044,VIO2014-00251,Disrepair
113,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,"Accumulation of trash, debris and overgrown vegetation.","2950 MIDDLEFIELD RD, REDWOOD CITY, CA 94063-0000",37.474137,-122.208044,VIO2018-00231,Disrepair
114,0.0,0.125,0.125,0.0,0.0,0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Illegal Dumping Washer Washer - next to fence,"265 PACIFIC AVE, REDWOOD CITY, CA 94063",37.474725,-122.21145,VIO2015-00485,Disrepair
115,0.14285714285714285,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0,0.0,0,0.0,"""sc"" Shopping cart. And graffiti on wall.","2796 MIDDLEFIELD RD, REDWOOD CITY, CA 94063",37.476036,-122.210775,VIO2016-00023,Disrepair
116,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Graffiti Graffiti,"2796 MIDDLEFIELD RD, REDWOOD CITY, CA 94063-0000",37.476036,-122.210775,VIO2018-00176,Disrepair
117,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Graffiti Graffiti,"2796 MIDDLEFIELD RD, REDWOOD CITY, CA 94063-0000",37.476036,-122.210775,VIO2018-00156,Disrepair
118,0.3333333333333333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Graffiti Catch up,"2796 MIDDLEFIELD RD, REDWOOD CITY, CA 94063-0000",37.476036,-122.210775,VIO2017-00370,Disrepair
119,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Illegal Dumping on Private Property Bed Frame,"2798 MIDDLEFIELD RD, REDWOOD CITY, CA",37.475695,-122.209914,VIO2016-00057,Disrepair
120,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Graffiti on the wood fence,"2798 MIDDLEFIELD, REDWOOD CITY, CA",37.475695,-122.209914,VIO2017-00371,Disrepair
121,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,"""sc"" Illegal Dumping on Private Property Paint buckets and containers of motor oil","2804 CURTIS AVE, REDWOOD CITY, CA",37.474398,-122.211011,VIO2016-00163,Disrepair
122,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,"""sc"" Reopened previous SCF Issue . Illegal Dumping on Sidewalk (outside the roadway) Garbage dumped on the sidewalk. People can't even walk on the sidewalk and must walk on the street!","2804 CURTIS AVE, REDWOOD CITY, CA 94063",37.474398,-122.211011,VIO2016-00221,Disrepair
123,0.0,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.02702702702702703,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Illegal Dumping on Private Property Sofa just outside the driveway of 2820 Curtis Ave. Yellow mattress and dark brown computer desk inside the property Just to other end is a white tall TV stand and small furniture,"2816 CURTIS AVE, REDWOOD CITY, CA 94063",37.474286,-122.210837,VIO2015-00441,Disrepair
124,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0,0.0,0,0.0,"Overgrown weeds, miscellaneous junk in front of vacant house.","2840 HUNTINGTON AVE, REDWOOD CITY",37.474735,-122.210162,VIO2008-00149,Disrepair
125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0,0.0,0,0.0,"Overgrown weeds, miscellaneous junk in front of vacant house.","2840 HUNTINGTON AVE, REDWOOD CITY",37.474735,-122.210162,VIO2011-00026,Disrepair
126,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0,0.0,0,0.0,"Overgrown weeds, miscellaneous junk in front of house.","2840 HUNTINGTON AVE, REDWOOD CITY",37.474735,-122.210162,VIO2013-00016,Disrepair
127,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Graffiti Graffiti,"2808 MIDDLEFIELD RD, REDWOOD CITY, CA 94063-0000",37.475591,-122.210153,VIO2018-00237,Disrepair
128,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Graffiti Graffiti,"2856 MIDDLEFIELD RD, REDWOOD CITY, CA 94063-0000",37.475267,-122.209658,VIO2018-00158,Disrepair
129,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Graffiti Graffiti,"2856 MIDDLEFIELD RD, REDWOOD CITY, CA 94063-0000",37.475267,-122.209658,VIO2018-00157,Disrepair
130,0.0,0.0,0.0,0.0625,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,"""sc"" The house is in disrepair; Inoperative vehicles, trash, debris and overgrown vegetation on the property","337 DUMBARTON AVE, REDWOOD CITY, CA 94063-0000",37.474887,-122.209719,VIO2017-00332,Disrepair
131,0.0,0.125,0.125,0.125,0.125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,"""sc"" Illegal Dumping on Private Property Water heater","324 DUMBARTON AVE, REDWOOD CITY, CA",37.474385,-122.209492,VIO2016-00153,Disrepair
132,0.0,0.0,0.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,In operable vehicles and dumping,"324 DUMBARTON AVE, REDWOOD CITY, CA",37.474385,-122.209492,VIO2015-00373,Disrepair
133,0.041666666666666664,0.0,0.0,0.08333333333333333,0.0,0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0,0.0,0,0.0,"""sc"" graffiti on fence facing Dumbarton; unpermitted vehicle storage on undeveloped residential-zoned property next door under same ownership. living in RV on undeveloped property.","DUMBARTON AVE, REDWOOD CITY, CA 94063-0000",37.47359085,-122.21031952,VIO2014-00168,Disrepair
134,0.025,0.025,0.0,0.05,0.0,0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,"On vacant property: unpermitted outdoor storage of non-hazardous goods and dangerously-stacked piles of accumulations of lumber, pallets, vehicle body, etc. On 2828 addressed property: illegal screening not of opaque materials and exceeding fence height requirements and has graffiti (facing Middlefield).","2828 CROCKER AVE, REDWOOD CITY, CA 94063",37.475802,-122.209063,VIO2014-00299,Disrepair
135,0.025,0.025,0.0,0.05,0.0,0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,"On vacant property: unpermitted outdoor storage of non-hazardous goods and dangerously-stacked piles of accumulations of lumber, pallets, vehicle body, etc. On 2828 addressed property: illegal screening not of opaque materials and exceeding fence height requirements and has graffiti (facing Middlefield).","2828 CROCKER AVE, REDWOOD CITY, CA 94063",37.475802,-122.209063,VIO2014-00299,Disrepair
136,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.01639344262295082,0.0,0.0,0.0,0.0,0.03278688524590164,0.0,0.0,0,0.0,0,0.0,"""sc"" The garbage dumpster is on top of the ADA parking space; People are living in the parking lot, in a makeshift hut and an RV; Driveway to parking lot is in disrepair; Overgrown vegetation. People are living in the auto repair shop, at 2810 Crocker Ave. (in same building), and they are renting out the space on weekends for parties.","2819 MIDDLEFIELD RD, REDWOOD CITY, CA 94063-0000",37.49,-122.23,VIO2018-00040,Disrepair
137,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Graffiti Graffiti,"2821 MIDDLEFIELD RD, REDWOOD CITY, CA 94063-0000",37.4759,-122.20973,VIO2018-00155,Disrepair
138,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,"Illegal Dumping on Private Property Misc: bed mattresses, furniture and debris.","2905 FLOOD AVE, REDWOOD CITY, CA 94063",37.476202,-122.207536,VIO2015-00438,Disrepair
139,0.07692307692307693,0.0,0.0,0.0,0.0,0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Graffiti Tagging on the side of redwood city auto repair on Middlefield rd,"2929 MIDDLEFIELD RD, REDWOOD CITY, CA",37.474962,-122.208291,VIO2017-00076,Disrepair
140,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,"""sc"" Illegal Dumping on Private Property","2945 MIDDLEFIELD RD, REDWOOD CITY, CA 94063",37.474699,-122.207876,VIO2015-00493,Disrepair
141,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Graffiti,"418 DOUGLAS AVE, REDWOOD CITY, CA 94063-0000",37.477889,-122.212358,VIO2018-00293,Disrepair
142,0.0625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0625,There is graffiti on a utility box at the corner of Middlefield Rd. and Douglas Ave.,"2605 MIDDLEFIELD RD, REDWOOD CITY, CA 94063-0000",37.477728,-122.212461,VIO2018-00071,Disrepair
143,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.14285714285714285,graffiti on fence near corner of property,"2604 HALSEY AVE, REDWOOD CITY, CA",37.479801,-122.210642,VIO2014-00166,Disrepair
144,0.0,0.0,0.09090909090909091,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Residents are constantly dumping their trash and debris on the sidewalk.,"501 MAC ARTHUR AVE, REDWOOD CITY, CA 94063-0000",37.478458,-122.211594,VIO2017-00230,Disrepair
145,0.1111111111111111,0.0,0.0,0.0,0.0,0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,"""sc"" Graffiti on San Mateo Ave side of building","435 STANFORD AVE, REDWOOD CITY, CA",37.477549,-122.210237,VIO2015-00164,Disrepair
146,0.0,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.09090909090909091,0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Illegal Dumping on Private Property Two tires against the property fence,"2701 NORTHSIDE AVE, REDWOOD CITY, CA 94063",37.476841,-122.211128,VIO2015-00442,Disrepair
147,0.07692307692307693,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,unpermitted use (kennel) and graffiti along fence facing both Stanford and Northside avenues,"424 STANFORD AVE, REDWOOD CITY, CA",37.47705,-122.209992,VIO2014-00233,Disrepair
148,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Pink graffiti on metal door facing Stanford Ave.,"438 STANFORD AVE, REDWOOD CITY, CA",37.477381,-122.209763,VIO2014-00231,Disrepair
149,0.0,0.0,0.16666666666666666,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,"Hauling business, dumping junk and debris.","451 WARRINGTON AVE, NORTH FAIR OAKS",40.225692,-75.131226,VIO2012-00050,Disrepair
150,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Illegal Dumping on Private Property Tires on the dirt area next to rail road tracks,"2737 NORTHSIDE AVE, REDWOOD CITY, CA 94063",37.47684,-122.209842,VIO2015-00443,Disrepair
151,0.07692307692307693,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,unpermitted use (kennel) and graffiti along fence facing both Stanford and Northside avenues,"424 STANFORD AVE, REDWOOD CITY, CA",37.47705,-122.209992,VIO2014-00233,Disrepair
152,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,graffiti on fence facing Warrington,"415 WARRINGTON AVE, NORTH FAIR OAKS, CA",37.477068,-122.209586,VIO2014-00281,Disrepair
153,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0,0.0,0,0.0,"""sc"" Accumulation of debris, chopped wood and overgrown vegetation in front yard and driveway; Garbage cans are left out on the driveway all of the time.","520 HURLINGAME AVE, REDWOOD CITY, CA 94063-0000",37.478282,-122.210121,VIO2018-00129,Disrepair
154,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Graffiti on the wood fence.,"590 HURLINGAME AVE, REDWOOD CITY, CA 94063-0000",37.479304,-122.209414,VIO2017-00229,Disrepair
155,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,"Inoperable vehicles, overgrown vegetation","523 STANFORD AVE, REDWOOD CITY, CA",37.478222,-122.209801,VIO2016-00244,Disrepair
156,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,There is graffiti on the utility box on the San Mateo Ave. side of property.,"500 STANFORD AVE, REDWOOD CITY, CA",37.477591,-122.209617,VIO2018-00030,Disrepair
157,0.0,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,"Inoperable vehicle, accumulation of debris, overgrown vegetation and illegal structures.","524 STANFORD AVE, REDWOOD CITY, CA",37.477982,-122.209347,VIO2016-00243,Disrepair
158,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,"""sc"" Overgrown vegetation which is attracting rats.","517 WARRINGTON AVE, REDWOOD CITY, CA 94063-0000",37.477519,-122.209274,VIO2017-00257,Disrepair
159,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.125,"""sc"" Graffiti on the sidewalk at the corner","2750 HALSEY AVE, REDWOOD CITY, CA",37.478644,-122.207905,VIO2016-00129,Disrepair
160,0.06666666666666667,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Disgusting and huge gang tag. Graffiti abatement took A YEAR to remove it last time.,"2750 HALSEY AVE, REDWOOD CITY, CA 94063-0000",37.478644,-122.207905,VIO2018-00062,Disrepair
161,0.03571428571428571,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.10714285714285714,0,0.0,0,0.0,Graffiti on the south exterior wall and south interior wall of parking structure; eastern and western pillars in middle of parking structure and southeast pillar of parking structure.,"593 HAMPSHIRE AVE, REDWOOD CITY, CA 940630000",37.478482,-122.207624,VIO2017-00189,Disrepair
162,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Illegal Dumping on Private Property Dresser near trash bins. Might have scheduled a bulky pick up but not sure,"557 HAMPSHIRE AVE, REDWOOD CITY, CA 94063",37.478001,-122.207957,VIO2016-00332,Disrepair
163,0.0,0.2,0.2,0.2,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Illegal Dumping on Private Property,"545 HAMPSHIRE AVE, REDWOOD CITY, CA 94063",37.47776,-122.208123,VIO2015-00492,Disrepair
164,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,"""sc"" Accumulation of junk/debris and inoperative vehicles; Overgrown vegetation and Overheight fence violation","2761 HALSEY AVE, REDWOOD CITY, CA",37.479214,-122.208495,VIO2016-00327,Disrepair
165,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Graffiti trash and debris unsecured property,"659 WARRINGTON AVE, REDWOOD CITY",37.479863,-122.207653,VIO2009-00078,Disrepair
166,0.0,0.2,0.2,0.2,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Illegal Dumping on Private Property,"648 WARRINGTON AVE, REDWOOD CITY, CA 94063-0000",37.479561,-122.207271,VIO2018-00213,Disrepair
167,0.0,0.2,0.2,0.2,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Illegal Dumping on Private Property,"621 HAMPSHIRE AVE, REDWOOD CITY, CA 94063",37.478715,-122.2072,VIO2015-00491,Disrepair
168,0.0625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0,0.0,0,0.0,graffiti along building wall facing Hampshire Ave and fence adjacent to railroad tracks on Northside Ave.,"2851 NORTHSIDE AVE, REDWOOD CITY, CA",37.477215,-122.207342,VIO2014-00232,Disrepair
169,0.0,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.09090909090909091,0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Illegal Dumping on Private Property Gray bench against the property fence,"690 OAKSIDE AVE, REDWOOD CITY, CA 94063",37.479235,-122.204543,VIO2015-00440,Disrepair
170,0.0625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,There is graffiti on the fence by the train tracks across the street from 2620 Westmoreland.,"2620 WESTMORELAND AVE, REDWOOD CITY, CA 94063-0000",37.474928,-122.214884,VIO2018-00092,Disrepair
171,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Illegal Dumping on Private Property Graffiti on the southern wall of 2875 Middlefield Rd. Dumbarton side of business,"2636 WESTMORELAND AVE, REDWOOD CITY, CA 94063",37.474844,-122.214748,VIO2015-00421,Disrepair
172,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Graffiti Graffiti on sign,"190 NORTHUMBERLAND AVE, NORTH FAIR OAKS, CA",37.474968,-122.215048,VIO2017-00105,Disrepair
173,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Graffiti Graffiti on sign,"190 NORTHUMBERLAND AVE, NORTH FAIR OAKS, CA",37.474968,-122.215048,VIO2017-00105,Disrepair
174,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Illegal Dumping on Private Property Washer and dryer set on the driveway in plain view of 79 Nottingham.,"79 NOTTINGHAM AVE, REDWOOD CITY, CA 94063",37.473143,-122.215858,VIO2015-00446,Disrepair
175,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,graffiti on Hertz building,"2601 EL CAMINO REAL, NORTH FAIR OAKS, CA",35.50925,-120.694965,VIO2014-00279,Disrepair
176,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Graffiti Gang grafitti on many areas of the parking entrance,"171 BUCKINGHAM AVE, REDWOOD CITY, CA 94063-0000",37.473957,-122.214242,VIO2018-00248,Disrepair
177,0.1111111111111111,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0,0.0,0,0.0,Graffiti is on the sidewalk in front of house.,"101 BUCKINGHAM AVE, REDWOOD CITY, CA 94063-0000",37.473357,-122.214511,VIO2018-00054,Disrepair
178,0.3333333333333333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,Graffiti on sidewalk,"95 BUCKINGHAM AVE, REDWOOD CITY, CA 94063-0000",37.472991,-122.214804,VIO2018-00052,Disrepair
179,0.16666666666666666,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,There is graffiti on the sidewalk,"95 BUCKINGHAM AVE, REDWOOD CITY, CA 94063-0000",37.472991,-122.214804,VIO2018-00051,Disrepair
